revenue|sales|city
1729912|3|Cambridge
383557|2|London
1729961|3|Cambridge
1281176|3|Durham
383605|3|London
383608|4|London
1281183|1|Durham
1729979|3|Cambridge
1729996|4|Cambridge
832426|3|Oxford
1730015|4|Cambridge
1730017|4|Cambridge
832457|4|Oxford
1281290|3|Durham
1281305|4|Durham
1730095|3|Cambridge
1730123|4|Cambridge
832556|3|Oxford
383792|2|London
832586|3|Oxford
383813|4|London
1730187|3|Cambridge
383833|3|London
383857|4|London
832666|3|Oxford
1281455|4|Durham
383890|3|London
1730270|3|Cambridge
1730299|4|Cambridge
832735|3|Oxford
832741|3|Oxford
1730313|3|Cambridge
832755|3|Oxford
383980|1|London
383984|2|London
832785|1|Oxford
1281584|2|Durham
1281601|3|Durham
1730439|3|Cambridge
1730465|3|Cambridge
384108|2|London
384111|4|London
832900|3|Oxford
832904|2|Oxford
1281694|3|Durham
1281697|2|Durham
1730494|1|Cambridge
1730496|4|Cambridge
1730511|2|Cambridge
384160|3|London
1730521|3|Cambridge
1730536|4|Cambridge
384182|3|London
1281763|2|Durham
1281769|4|Durham
1281772|3|Durham
1730577|3|Cambridge
1730610|3|Cambridge
833040|1|Oxford
1730622|3|Cambridge
384273|3|London
1730666|3|Cambridge
833095|3|Oxford
384311|1|London
1281887|3|Durham
384331|4|London
1281908|4|Durham
1730714|2|Cambridge
833161|3|Oxford
833165|2|Oxford
1281956|2|Durham
1281974|3|Durham
1730760|3|Cambridge
1730768|2|Cambridge
384437|4|London
833235|3|Oxford
833251|4|Oxford
384468|2|London
1730828|4|Cambridge
833288|4|Oxford
1282097|1|Durham
833318|3|Oxford
1730908|1|Cambridge
833357|1|Oxford
384583|2|London
384586|3|London
1730971|4|Cambridge
833400|3|Oxford
384627|4|London
1730987|2|Cambridge
1282202|4|Durham
384632|4|London
384643|3|London
1731005|2|Cambridge
384698|1|London
1282279|2|Durham
1282283|3|Durham
384718|2|London
1731080|1|Cambridge
1731111|2|Cambridge
384759|1|London
1282339|4|Durham
384769|3|London
1282361|3|Durham
1282375|1|Durham
384811|3|London
384821|3|London
384863|1|London
1731221|2|Cambridge
1282459|4|Durham
1731252|2|Cambridge
833686|4|Oxford
384922|1|London
1731286|4|Cambridge
833723|3|Oxford
833726|1|Oxford
1731299|4|Cambridge
1731306|4|Cambridge
1282528|3|Durham
833777|2|Oxford
1731349|3|Cambridge
833778|3|Oxford
385002|1|London
833793|3|Oxford
1731375|4|Cambridge
1731378|3|Cambridge
1731382|4|Cambridge
1731383|3|Cambridge
833813|2|Oxford
1731405|2|Cambridge
1731409|4|Cambridge
1731416|3|Cambridge
385060|3|London
833866|3|Oxford
385100|2|London
385122|3|London
1731487|3|Cambridge
833926|3|Oxford
833933|2|Oxford
1282755|2|Durham
385193|2|London
1731552|2|Cambridge
385199|2|London
833986|3|Oxford
1282787|3|Durham
385223|3|London
1731590|4|Cambridge
1282837|4|Durham
834057|1|Oxford
1731646|4|Cambridge
1282863|2|Durham
1282872|3|Durham
1282879|4|Durham
385307|4|London
1282883|1|Durham
834107|3|Oxford
385324|3|London
1731711|4|Cambridge
385362|3|London
1282945|3|Durham
1282951|1|Durham
834165|2|Oxford
1731737|3|Cambridge
1731742|4|Cambridge
834180|1|Oxford
1731764|4|Cambridge
834201|4|Oxford
1283003|3|Durham
1731806|4|Cambridge
1731829|4|Cambridge
834291|2|Oxford
1283078|3|Durham
1731867|3|Cambridge
1283081|4|Durham
1731875|3|Cambridge
385524|1|London
385535|3|London
834327|1|Oxford
1283114|3|Durham
385546|4|London
385551|3|London
1731915|1|Cambridge
1731927|1|Cambridge
385575|3|London
1283149|3|Durham
385581|4|London
1283172|3|Durham
834393|3|Oxford
834421|3|Oxford
1283211|3|Durham
1732004|1|Cambridge
385650|3|London
385662|3|London
1283253|4|Durham
1732049|2|Cambridge
1283289|2|Durham
834505|3|Oxford
1283295|2|Durham
1732108|2|Cambridge
834539|3|Oxford
834548|4|Oxford
834593|3|Oxford
1283381|2|Durham
385809|4|London
834596|4|Oxford
1283419|2|Durham
385894|3|London
1283466|2|Durham
1732256|3|Cambridge
385909|1|London
834696|3|Oxford
1732274|2|Cambridge
1732278|3|Cambridge
385924|4|London
1283516|3|Durham
385946|4|London
1732347|3|Cambridge
1732354|4|Cambridge
385998|4|London
386007|3|London
834796|3|Oxford
386010|3|London
1283588|3|Durham
834810|3|Oxford
386028|3|London
1732388|3|Cambridge
1283617|3|Durham
1283628|1|Durham
1283637|3|Durham
834852|1|Oxford
1732437|1|Cambridge
1283660|1|Durham
1732449|4|Cambridge
834881|1|Oxford
386098|4|London
834885|4|Oxford
386101|4|London
834896|3|Oxford
386116|3|London
1283712|3|Durham
1283714|4|Durham
1732520|3|Cambridge
834952|3|Oxford
1732543|4|Cambridge
1732586|3|Cambridge
835020|1|Oxford
1732592|4|Cambridge
835028|2|Oxford
835035|2|Oxford
386284|3|London
835071|3|Oxford
835073|2|Oxford
1732649|3|Cambridge
1283865|2|Durham
386306|2|London
1283887|3|Durham
1732673|3|Cambridge
835127|3|Oxford
1283921|2|Durham
1732716|3|Cambridge
835166|1|Oxford
386388|3|London
1283961|3|Durham
386403|4|London
1283989|3|Durham
386454|3|London
1284040|3|Durham
1732828|3|Cambridge
386476|3|London
1732845|3|Cambridge
1284069|3|Durham
1284077|3|Durham
1284086|3|Durham
1284094|3|Durham
1732885|3|Cambridge
1732888|2|Cambridge
1284102|3|Durham
835324|3|Oxford
386562|1|London
386580|4|London
1732969|3|Cambridge
835402|3|Oxford
835419|3|Oxford
1732998|4|Cambridge
835431|2|Oxford
1733007|2|Cambridge
1733014|1|Cambridge
1284237|3|Durham
1733040|2|Cambridge
835470|1|Oxford
386690|4|London
1284273|3|Durham
386706|3|London
1284278|2|Durham
1284286|3|Durham
1733102|2|Cambridge
1284324|3|Durham
1733121|4|Cambridge
386771|2|London
1284354|4|Durham
835603|3|Oxford
1733180|3|Cambridge
835610|2|Oxford
1733220|3|Cambridge
1733229|3|Cambridge
386885|3|London
835687|2|Oxford
1284487|3|Durham
1284488|1|Durham
1733278|2|Cambridge
1284516|3|Durham
835739|3|Oxford
835742|2|Oxford
1733354|3|Cambridge
1284574|3|Durham
1284610|2|Durham
835837|2|Oxford
1284633|3|Durham
387068|4|London
835856|3|Oxford
835862|3|Oxford
835870|3|Oxford
387102|2|London
835904|2|Oxford
1284693|2|Durham
1733484|4|Cambridge
1284710|3|Durham
1284717|2|Durham
1733504|3|Cambridge
1733512|3|Cambridge
1733515|2|Cambridge
1284730|3|Durham
387175|3|London
1284789|3|Durham
1284792|4|Durham
836006|1|Oxford
1733579|1|Cambridge
1284793|2|Durham
387226|3|London
1733597|2|Cambridge
836038|3|Oxford
387268|2|London
1733626|4|Cambridge
1733646|3|Cambridge
836084|4|Oxford
1284873|3|Durham
1284893|2|Durham
1284897|3|Durham
836116|3|Oxford
1733702|3|Cambridge
836132|4|Oxford
1733715|3|Cambridge
836172|2|Oxford
1733770|3|Cambridge
1285044|2|Durham
387473|3|London
387475|3|London
1285054|1|Durham
1285066|2|Durham
1285081|3|Durham
387520|3|London
1733879|1|Cambridge
1285116|4|Durham
1733913|3|Cambridge
387568|3|London
387579|1|London
1733945|3|Cambridge
1285197|3|Durham
836413|3|Oxford
836437|4|Oxford
836464|1|Oxford
836473|3|Oxford
1285274|3|Durham
387711|2|London
387720|3|London
1734082|3|Cambridge
387739|2|London
387746|2|London
1285326|2|Durham
1734118|4|Cambridge
1285334|3|Durham
387778|3|London
1734140|3|Cambridge
836574|2|Oxford
836583|1|Oxford
1285378|1|Durham
1734186|2|Cambridge
836640|3|Oxford
387875|3|London
836703|1|Oxford
836766|4|Oxford
836767|2|Oxford
1285558|1|Durham
836775|3|Oxford
836787|3|Oxford
1285577|4|Durham
388013|3|London
388040|3|London
1734411|3|Cambridge
1285635|3|Durham
388086|3|London
1734447|2|Cambridge
1285680|3|Durham
1734501|3|Cambridge
836937|3|Oxford
836961|1|Oxford
1734538|4|Cambridge
1285775|3|Durham
388204|3|London
1734563|1|Cambridge
836995|2|Oxford
1285781|2|Durham
388212|2|London
388223|3|London
1285808|3|Durham
837026|2|Oxford
1734626|1|Cambridge
1285853|3|Durham
388282|3|London
388299|3|London
837088|3|Oxford
1285880|3|Durham
1285881|2|Durham
837101|4|Oxford
1285897|3|Durham
388325|4|London
837112|2|Oxford
388329|4|London
837116|4|Oxford
388331|1|London
388334|2|London
388363|2|London
388378|4|London
388386|3|London
1286007|4|Durham
388483|3|London
388545|3|London
837344|3|Oxford
388558|3|London
1734930|3|Cambridge
837359|3|Oxford
1286168|2|Durham
837391|2|Oxford
1734966|1|Cambridge
388618|4|London
388620|4|London
1734985|2|Cambridge
837438|3|Oxford
1735021|3|Cambridge
1735039|2|Cambridge
1735066|2|Cambridge
1286282|3|Durham
1286288|4|Durham
837504|1|Oxford
1286295|3|Durham
837585|1|Oxford
1735163|4|Cambridge
388815|4|London
837602|2|Oxford
1735199|2|Cambridge
1735200|3|Cambridge
388846|3|London
837638|1|Oxford
837646|1|Oxford
1286446|2|Durham
388877|3|London
1735247|4|Cambridge
388900|4|London
388901|2|London
388904|2|London
1735265|3|Cambridge
388907|4|London
388914|3|London
1286498|2|Durham
1286506|3|Durham
388943|4|London
388945|3|London
1735376|3|Cambridge
389025|4|London
389034|1|London
1735400|3|Cambridge
1286630|4|Durham
1286631|3|Durham
389062|2|London
1286642|3|Durham
389078|4|London
837890|2|Oxford
837930|3|Oxford
1735511|4|Cambridge
389163|1|London
837950|3|Oxford
837951|4|Oxford
837964|4|Oxford
1735542|3|Cambridge
1735543|1|Cambridge
838007|1|Oxford
1286813|2|Durham
389273|1|London
838073|2|Oxford
389296|3|London
838087|3|Oxford
389304|3|London
389310|2|London
838119|3|Oxford
389339|2|London
1286942|3|Durham
1735731|3|Cambridge
1286951|2|Durham
1735740|4|Cambridge
838177|3|Oxford
389404|4|London
1286984|3|Durham
1735770|3|Cambridge
1286990|1|Durham
838229|3|Oxford
1735807|2|Cambridge
1287021|3|Durham
389450|4|London
1287025|2|Durham
1735816|4|Cambridge
1735817|2|Cambridge
1735823|4|Cambridge
389474|3|London
389478|2|London
1287051|3|Durham
1287063|2|Durham
1735852|1|Cambridge
389525|2|London
838319|3|Oxford
389534|3|London
1287124|1|Durham
1287126|3|Durham
1287130|4|Durham
1287141|3|Durham
1287143|3|Durham
389587|3|London
1735953|3|Cambridge
1287169|4|Durham
838388|3|Oxford
1736011|1|Cambridge
838447|3|Oxford
1736053|4|Cambridge
1736055|3|Cambridge
389699|2|London
389704|4|London
1736063|2|Cambridge
838513|1|Oxford
838523|3|Oxford
838529|4|Oxford
1287329|2|Durham
1736122|3|Cambridge
838551|4|Oxford
838592|4|Oxford
838599|4|Oxford
1287395|1|Durham
1287411|3|Durham
389846|1|London
1287424|3|Durham
838642|2|Oxford
838662|3|Oxford
1736255|3|Cambridge
838696|3|Oxford
838715|1|Oxford
1736295|3|Cambridge
838731|3|Oxford
389958|3|London
838745|4|Oxford
1736322|3|Cambridge
838751|1|Oxford
1287559|3|Durham
1287576|2|Durham
838791|2|Oxford
1736371|3|Cambridge
1736372|3|Cambridge
1287592|2|Durham
1287610|4|Durham
390082|3|London
390084|3|London
1736445|4|Cambridge
1287683|2|Durham
1287689|3|Durham
390123|2|London
1736524|1|Cambridge
838972|4|Oxford
390190|3|London
1287764|2|Durham
838984|3|Oxford
390205|3|London
390218|3|London
1736587|2|Cambridge
839070|4|Oxford
1287857|3|Durham
390288|2|London
390306|3|London
1736668|3|Cambridge
1736682|2|Cambridge
839116|3|Oxford
839126|2|Oxford
390349|1|London
839140|3|Oxford
1736715|3|Cambridge
1736726|3|Cambridge
1287965|3|Durham
1287968|3|Durham
390398|3|London
1736767|1|Cambridge
1288001|3|Durham
839238|3|Oxford
390454|3|London
839257|3|Oxford
390471|3|London
1288069|3|Durham
839284|3|Oxford
1736857|4|Cambridge
1288101|1|Durham
1736898|1|Cambridge
839337|4|Oxford
839356|2|Oxford
1288145|3|Durham
1736938|4|Cambridge
839370|3|Oxford
1288183|4|Durham
1736978|3|Cambridge
1288207|2|Durham
390659|2|London
839453|3|Oxford
1288266|4|Durham
390704|2|London
390724|3|London
390767|3|London
839558|3|Oxford
390784|1|London
1288364|4|Durham
1288365|4|Durham
390797|4|London
390813|2|London
1288386|2|Durham
839600|4|Oxford
390827|1|London
390830|3|London
1737200|3|Cambridge
839631|1|Oxford
1737210|3|Cambridge
1737249|3|Cambridge
1737251|3|Cambridge
1288466|3|Durham
390898|3|London
1737297|3|Cambridge
390946|2|London
390952|3|London
839743|1|Oxford
1288533|3|Durham
1288535|3|Durham
839798|2|Oxford
1288631|3|Durham
839858|1|Oxford
1288647|4|Durham
1288658|3|Durham
391096|3|London
1288680|3|Durham
391110|3|London
839913|2|Oxford
1288722|3|Durham
1288743|3|Durham
839961|2|Oxford
840006|3|Oxford
391232|4|London
391235|3|London
391271|3|London
391289|4|London
1737650|3|Cambridge
1288866|3|Durham
1288875|4|Durham
840096|1|Oxford
1737684|4|Cambridge
1288898|3|Durham
391330|2|London
1288913|3|Durham
840131|2|Oxford
1288932|4|Durham
840152|2|Oxford
840154|4|Oxford
840155|4|Oxford
840170|3|Oxford
840181|3|Oxford
1288980|3|Durham
1737825|3|Cambridge
840302|2|Oxford
1289098|3|Durham
1289105|2|Durham
391533|3|London
1737902|3|Cambridge
391562|3|London
840361|3|Oxford
391583|4|London
391604|4|London
1737975|3|Cambridge
1289193|2|Durham
1289205|3|Durham
1738010|4|Cambridge
391658|3|London
1738017|2|Cambridge
1289250|3|Durham
391684|1|London
391747|3|London
840536|4|Oxford
1289334|1|Durham
1738145|3|Cambridge
1738151|3|Cambridge
840587|3|Oxford
1738160|3|Cambridge
840588|3|Oxford
391820|1|London
840656|3|Oxford
391878|2|London
840667|2|Oxford
1738243|3|Cambridge
1289461|2|Durham
840675|3|Oxford
1738311|4|Cambridge
1289554|4|Durham
840781|3|Oxford
1289568|3|Durham
392004|3|London
840794|3|Oxford
392014|2|London
1738383|3|Cambridge
1289608|3|Durham
840832|3|Oxford
392048|3|London
1289630|3|Durham
1738422|3|Cambridge
392096|2|London
1289670|3|Durham
1289676|3|Durham
1289684|2|Durham
1738482|4|Cambridge
1738487|2|Cambridge
1289704|2|Durham
392152|2|London
840954|4|Oxford
1289766|3|Durham
392202|3|London
392222|1|London
1738596|4|Cambridge
1289839|3|Durham
1289860|3|Durham
392290|2|London
841086|3|Oxford
392320|3|London
1738686|3|Cambridge
392341|1|London
1738709|2|Cambridge
392363|1|London
1738726|3|Cambridge
392369|3|London
1738727|4|Cambridge
392378|3|London
392404|3|London
1738766|3|Cambridge
1738772|4|Cambridge
1290000|1|Durham
392449|3|London
1290032|3|Durham
392487|3|London
841275|3|Oxford
392489|3|London
1738857|3|Cambridge
841292|3|Oxford
392509|2|London
1290081|1|Durham
392530|1|London
392563|3|London
392564|1|London
841376|4|Oxford
1738955|4|Cambridge
841383|3|Oxford
392603|2|London
392652|2|London
392656|2|London
392659|3|London
1739018|3|Cambridge
1739019|3|Cambridge
1739030|1|Cambridge
1290246|2|Durham
1290248|4|Durham
1290256|4|Durham
1290267|3|Durham
1739060|2|Cambridge
841530|3|Oxford
1739103|3|Cambridge
392750|1|London
1739121|3|Cambridge
392800|3|London
392817|2|London
392823|3|London
841619|3|Oxford
392834|1|London
1739213|3|Cambridge
841642|3|Oxford
1739235|3|Cambridge
841665|4|Oxford
392881|2|London
392888|1|London
1290465|4|Durham
841701|2|Oxford
1290516|3|Durham
392949|4|London
1290537|4|Durham
1290545|3|Durham
841769|3|Oxford
841799|2|Oxford
1290602|3|Durham
841842|3|Oxford
841864|1|Oxford
393097|4|London
393101|2|London
393106|2|London
1739492|3|Cambridge
841924|4|Oxford
1290716|4|Durham
1739511|2|Cambridge
393159|4|London
841948|1|Oxford
393167|3|London
1290742|2|Durham
841982|3|Oxford
393211|3|London
1290799|3|Durham
1290814|2|Durham
842035|3|Oxford
393249|2|London
1290829|1|Durham
393263|2|London
1739644|3|Cambridge
1290870|1|Durham
393349|4|London
1739710|3|Cambridge
1290935|2|Durham
842164|2|Oxford
1290952|3|Durham
1739752|2|Cambridge
842193|3|Oxford
842201|3|Oxford
1291013|2|Durham
842240|3|Oxford
1291040|4|Durham
1291076|4|Durham
1739865|1|Cambridge
393568|3|London
842371|3|Oxford
1291164|3|Durham
393598|3|London
842384|3|Oxford
393600|2|London
1739963|3|Cambridge
1291210|3|Durham
1291215|2|Durham
842433|3|Oxford
842456|3|Oxford
842468|3|Oxford
1740042|3|Cambridge
1291262|3|Durham
393731|4|London
1740093|2|Cambridge
842525|3|Oxford
1291323|3|Durham
842560|3|Oxford
1740150|4|Cambridge
1740158|3|Cambridge
1740162|2|Cambridge
1740192|2|Cambridge
1291447|4|Durham
393879|1|London
842682|2|Oxford
393907|4|London
1740266|4|Cambridge
1740268|3|Cambridge
1291487|2|Durham
393918|3|London
1291490|4|Durham
393921|4|London
393930|3|London
842720|2|Oxford
842749|2|Oxford
1740327|4|Cambridge
1740348|2|Cambridge
394019|1|London
1291603|3|Durham
842823|2|Oxford
394054|2|London
1291646|3|Durham
1740434|2|Cambridge
842868|3|Oxford
394087|4|London
394090|1|London
842879|3|Oxford
1740461|3|Cambridge
1740492|1|Cambridge
842940|3|Oxford
394159|4|London
842953|3|Oxford
1740532|1|Cambridge
842961|3|Oxford
1291768|4|Durham
842991|3|Oxford
1291795|3|Durham
394227|2|London
394228|2|London
1740587|4|Cambridge
394240|1|London
394243|3|London
843036|4|Oxford
1291827|3|Durham
843067|3|Oxford
394309|4|London
1291899|3|Durham
843113|1|Oxford
843126|4|Oxford
1740710|2|Cambridge
1740712|3|Cambridge
1291943|1|Durham
843159|3|Oxford
843172|3|Oxford
1740753|4|Cambridge
394404|3|London
1291979|2|Durham
394425|2|London
1292002|3|Durham
1740802|4|Cambridge
394445|2|London
1740815|4|Cambridge
1292034|4|Durham
1740826|1|Cambridge
1292054|3|Durham
1292076|3|Durham
1292093|3|Durham
843308|3|Oxford
394526|3|London
394528|4|London
1740886|3|Cambridge
843322|3|Oxford
1740914|3|Cambridge
1292134|3|Durham
843356|3|Oxford
843387|4|Oxford
1740965|1|Cambridge
1292198|3|Durham
1740988|3|Cambridge
394633|2|London
1741015|3|Cambridge
394662|2|London
1741022|3|Cambridge
394675|2|London
843499|3|Oxford
394738|3|London
843540|3|Oxford
843575|4|Oxford
1741207|3|Cambridge
394863|2|London
394878|3|London
843676|1|Oxford
1741260|1|Cambridge
394909|4|London
843697|3|Oxford
394914|3|London
843715|2|Oxford
1741295|2|Cambridge
1741300|2|Cambridge
1292534|3|Durham
1741321|4|Cambridge
1741325|4|Cambridge
1292540|3|Durham
1292558|2|Durham
843796|3|Oxford
395015|4|London
843803|3|Oxford
1741381|2|Cambridge
1741383|4|Cambridge
1292616|3|Durham
1741404|3|Cambridge
1741413|3|Cambridge
843854|3|Oxford
1292642|3|Durham
843880|3|Oxford
395103|3|London
1741461|4|Cambridge
1741462|2|Cambridge
395107|3|London
1741495|3|Cambridge
1292721|1|Durham
1292748|3|Durham
395196|3|London
1741555|1|Cambridge
1292770|1|Durham
1292771|2|Durham
395206|3|London
1292779|4|Durham
395207|2|London
844005|3|Oxford
1741579|4|Cambridge
395236|2|London
844035|2|Oxford
1741611|4|Cambridge
395279|1|London
1741646|3|Cambridge
1292863|4|Durham
844092|3|Oxford
844168|3|Oxford
844171|3|Oxford
395400|2|London
844186|2|Oxford
1292975|4|Durham
395408|3|London
844208|4|Oxford
395443|4|London
1293022|3|Durham
1741811|4|Cambridge
395456|4|London
395465|3|London
395503|3|London
844291|3|Oxford
1293081|4|Durham
844296|2|Oxford
844305|3|Oxford
1741881|3|Cambridge
1293101|4|Durham
844322|4|Oxford
1741900|3|Cambridge
844349|4|Oxford
1741923|3|Cambridge
844360|4|Oxford
395588|3|London
1293172|2|Durham
1741960|3|Cambridge
395606|3|London
1741976|2|Cambridge
844412|1|Oxford
395640|3|London
1742048|3|Cambridge
1293272|3|Durham
844500|4|Oxford
1293308|1|Durham
395745|3|London
395748|1|London
1293325|3|Durham
1293328|3|Durham
395768|4|London
395770|1|London
1293345|3|Durham
1742141|1|Cambridge
844581|3|Oxford
1742154|2|Cambridge
844585|3|Oxford
1293419|3|Durham
844639|2|Oxford
844648|4|Oxford
1293446|4|Durham
1293449|3|Durham
1742238|3|Cambridge
844672|3|Oxford
844692|3|Oxford
1742270|3|Cambridge
844699|4|Oxford
1293505|4|Durham
1742295|4|Cambridge
395945|3|London
1742307|3|Cambridge
1293528|4|Durham
1742319|1|Cambridge
395981|3|London
396033|3|London
396049|3|London
1293623|3|Durham
396062|1|London
396082|4|London
844870|3|Oxford
396095|2|London
1742462|3|Cambridge
1742468|4|Cambridge
1742479|2|Cambridge
396140|3|London
1742520|2|Cambridge
1293737|1|Durham
844985|2|Oxford
1293777|3|Durham
396207|1|London
396208|3|London
845004|2|Oxford
396223|4|London
845009|3|Oxford
1293809|2|Durham
396239|2|London
396245|1|London
845060|4|Oxford
1742633|3|Cambridge
1742634|4|Cambridge
396276|4|London
1742652|4|Cambridge
396297|3|London
1293881|2|Durham
845111|2|Oxford
1293903|2|Durham
1293904|2|Durham
396341|3|London
1293914|2|Durham
396356|3|London
1293935|1|Durham
1742723|2|Cambridge
1742725|2|Cambridge
396398|4|London
845196|3|Oxford
1742774|3|Cambridge
1293994|3|Durham
1294018|3|Durham
396449|4|London
1294026|1|Durham
396457|2|London
1294035|4|Durham
1294073|2|Durham
845288|3|Oxford
1742876|2|Cambridge
845305|3|Oxford
396528|3|London
845315|3|Oxford
1294131|1|Durham
1742929|4|Cambridge
1742930|3|Cambridge
845363|3|Oxford
396594|1|London
845386|1|Oxford
396619|3|London
845414|3|Oxford
845416|2|Oxford
1294214|3|Durham
845430|3|Oxford
845439|2|Oxford
1294235|3|Durham
1294237|3|Durham
1743034|3|Cambridge
1743069|1|Cambridge
396713|4|London
1294319|3|Durham
1294335|4|Durham
845567|3|Oxford
1294368|1|Durham
845592|1|Oxford
1743172|3|Cambridge
1743174|3|Cambridge
1743177|4|Cambridge
1294447|3|Durham
845662|4|Oxford
1743236|4|Cambridge
396882|3|London
1743244|1|Cambridge
396903|3|London
1294486|4|Durham
1294488|2|Durham
396920|4|London
396922|2|London
845718|3|Oxford
1743316|3|Cambridge
845749|2|Oxford
845754|4|Oxford
396971|4|London
397003|1|London
397005|4|London
1294581|4|Durham
1294587|3|Durham
397018|2|London
1294604|2|Durham
397049|4|London
1294623|3|Durham
397054|3|London
397090|2|London
397100|4|London
845894|2|Oxford
1294692|3|Durham
1743479|3|Cambridge
1294703|2|Durham
845920|3|Oxford
845967|3|Oxford
397187|4|London
397192|4|London
845998|4|Oxford
1294785|2|Durham
